Cutoff >1
N1 20000
MaxLen1 12
nHaps NHaps nSp single_nucleotide_pDNCs pDNC_recovered
13 5 189 0.0273556231003 0.5273556231 0 8145 5200 |0, 0, 0, 0|81, 53, 1, 2|1966, 784, 35, 9|2065, 1181, 101, 61|871, 757, 80, 98
13 4 189 0.0258358662614 0.51367781155 0 8512 5828 |0, 0, 0, 0|81, 51, 1, 3|2128, 673, 22, 6|2316, 1085, 96, 80|1079, 678, 105, 108
13 3 189 0.0227963525836 0.521276595745 0 8971 5695 |0, 0, 0, 0|82, 55, 1, 3|2127, 959, 33, 7|2250, 1363, 101, 53|988, 761, 113, 75
13 2 189 0.0258358662614 0.518237082067 0 9739 6105 |0, 0, 0, 0|82, 60, 1, 3|2186, 1231, 28, 7|2417, 1507, 91, 49|1183, 707, 117, 70
13 1 189 0.0227963525836 0.498480243161 0 8560 5634 |0, 0, 0, 0|82, 41, 1, 1|2260, 959, 65, 14|2063, 1069, 97, 69|980, 675, 86, 98
14 10 189 0.0273556231003 0.537993920973 0 8633 6476 |0, 0, 0, 0|82, 13, 1, 0|2373, 621, 63, 5|2535, 937, 116, 37|1187, 484, 119, 60
14 9 189 0.0243161094225 0.522796352584 0 8852 6023 |0, 0, 0, 0|82, 53, 1, 3|2198, 728, 32, 5|2398, 1163, 113, 62|1112, 724, 87, 91
14 8 189 0.0303951367781 0.530395136778 1 8552 6481 |0, 1, 0, 0|27, 9, 0, 0|2367, 729, 32, 12|2627, 776, 119, 49|1175, 447, 134, 48
14 7 189 0.0273556231003 0.504559270517 0 8474 6269 |0, 0, 0, 0|82, 37, 1, 1|2371, 696, 59, 14|2428, 831, 103, 34|1126, 537, 99, 55
14 6 189 0.0243161094225 0.525835866261 0 8180 5187 |0, 0, 0, 0|82, 55, 1, 1|2016, 935, 45, 17|1996, 1146, 64, 55|880, 708, 103, 76
14 5 189 0.0288753799392 0.528875379939 0 9314 6916 |0, 0, 0, 0|82, 13, 1, 0|2414, 752, 52, 3|2773, 1013, 158, 45|1296, 526, 140, 46
14 4 189 0.0273556231003 0.507598784195 0 8630 6620 |0, 0, 0, 0|82, 47, 1, 3|2369, 515, 37, 1|2610, 830, 143, 40|1263, 510, 115, 64
14 3 189 0.0303951367781 0.510638297872 0 9325 6969 |0, 0, 0, 0|82, 15, 1, 0|2513, 795, 64, 8|2702, 901, 118, 59|1350, 502, 139, 76
14 2 189 0.0288753799392 0.522796352584 0 9406 6729 |0, 0, 0, 0|82, 15, 1, 0|2439, 947, 65, 3|2646, 1089, 131, 51|1265, 525, 100, 47
14 1 189 0.0288753799392 0.493920972644 1 8597 6355 |0, 1, 0, 0|27, 60, 0, 1|2322, 717, 26, 11|2493, 877, 107, 33|1257, 483, 123, 59
15 10 189 0.0288753799392 0.51367781155 0 8848 6344 |0, 0, 0, 0|81, 90, 1, 4|2256, 818, 36, 8|2595, 979, 122, 36|1135, 520, 118, 49
15 9 189 0.0303951367781 0.519756838906 0 8854 6775 |0, 0, 0, 0|82, 14, 1, 0|2490, 771, 59, 6|2657, 856, 102, 34|1254, 360, 130, 38
15 8 189 0.0288753799392 0.534954407295 0 8400 6373 |0, 0, 0, 0|82, 50, 1, 3|2287, 571, 34, 6|2512, 791, 124, 53|1218, 495, 115, 58
15 7 189 0.0258358662614 0.533434650456 0 8340 5818 |0, 0, 0, 0|82, 9, 1, 0|2180, 692, 53, 9|2284, 1057, 91, 60|1025, 610, 102, 85
15 6 189 0.0288753799392 0.536474164134 0 8934 6922 |0, 0, 0, 0|82, 6, 1, 0|2562, 536, 64, 8|2639, 825, 129, 42|1294, 520, 151, 75
15 5 189 0.0273556231003 0.531914893617 0 9295 6884 |0, 0, 0, 0|82, 14, 1, 0|2499, 700, 54, 2|2679, 1017, 128, 39|1322, 572, 119, 67
15 4 189 0.0303951367781 0.525835866261 1 9209 7028 |0, 1, 0, 0|27, 5, 0, 0|2530, 618, 29, 7|2766, 901, 127, 60|1400, 537, 149, 52
15 3 189 0.0288753799392 0.516717325228 0 8624 6247 |0, 0, 0, 0|82, 14, 1, 0|2370, 655, 57, 8|2349, 1002, 128, 63|1137, 551, 123, 84
15 2 189 0.0288753799392 0.536474164134 0 8913 7033 |0, 0, 0, 0|82, 8, 1, 0|2502, 574, 63, 7|2751, 780, 124, 27|1379, 430, 131, 54
15 1 189 0.0303951367781 0.525835866261 0 8501 6549 |0, 0, 0, 0|82, 10, 1, 0|2482, 634, 55, 6|2506, 780, 114, 35|1185, 436, 124, 51
16 10 189 0.0273556231003 0.533434650456 0 8545 6583 |0, 0, 0, 0|82, 43, 1, 1|2394, 612, 55, 6|2465, 731, 131, 46|1332, 462, 123, 61
16 9 189 0.0288753799392 0.531914893617 0 7576 5032 |0, 0, 0, 0|82, 77, 1, 4|1956, 754, 26, 26|1927, 939, 98, 53|860, 617, 82, 74
16 8 189 0.0288753799392 0.533434650456 0 8153 5709 |0, 0, 0, 0|81, 57, 1, 2|2082, 694, 27, 5|2264, 951, 77, 61|1055, 589, 122, 85
16 7 189 0.0303951367781 0.536474164134 0 9555 7357 |0, 0, 0, 0|82, 11, 1, 0|2595, 595, 49, 6|2864, 965, 133, 32|1471, 535, 162, 54
16 6 189 0.0288753799392 0.534954407295 0 8249 6653 |0, 0, 0, 0|81, 46, 1, 3|2410, 427, 36, 2|2588, 670, 101, 32|1293, 366, 143, 50
16 5 189 0.0288753799392 0.506079027356 0 9271 7212 |0, 0, 0, 0|82, 6, 1, 0|2619, 504, 64, 2|2764, 904, 115, 42|1436, 537, 131, 64
16 4 189 0.0334346504559 0.54103343465 0 8490 7496 |0, 0, 0, 0|82, 5, 1, 0|2615, 261, 67, 0|2970, 410, 138, 20|1470, 259, 153, 39
16 3 189 0.0273556231003 0.51367781155 0 9172 6666 |0, 0, 0, 0|81, 86, 1, 3|2251, 800, 37, 11|2684, 968, 140, 50|1340, 538, 132, 50
16 2 189 0.0303951367781 0.539513677812 0 8722 7254 |0, 0, 0, 0|82, 51, 1, 3|2424, 475, 43, 0|2935, 593, 134, 20|1497, 291, 138, 35
16 1 189 0.0288753799392 0.512158054711 0 8922 6479 |0, 0, 0, 0|81, 57, 1, 3|2323, 772, 34, 10|2500, 966, 123, 82|1285, 493, 132, 60
17 10 189 0.031914893617 0.54103343465 0 8545 6786 |0, 0, 0, 0|82, 50, 1, 3|2322, 507, 40, 2|2753, 721, 125, 52|1322, 378, 141, 46
17 9 189 0.0288753799392 0.539513677812 0 8691 6900 |0, 0, 0, 0|82, 49, 1, 3|2329, 507, 34, 6|2781, 766, 116, 26|1436, 381, 121, 53
17 8 189 0.031914893617 0.5273556231 0 8759 7167 |0, 0, 0, 0|82, 9, 1, 0|2583, 557, 59, 10|2780, 605, 145, 30|1378, 330, 139, 51
